id,createdDate,updatedDate,version,templatesSetId,authorizationId,type,defaultDescription,profileId
e7839087-4962-4c3c-b09d-dd919459a7e4,"2022-08-24 08:59:04.915378","2023-03-28 12:31:19.870929",2,84ef94a3-d92f-46de-bcf8-dbcb51441608,6eaaecc8-d447-4c6c-a437-c3d140574fd2,"stakeholder persona","Please describe the stakeholder persona that is relevant.",f1ab1f96-56e6-4446-9944-d8105a1c7db4
e7dc02e2-65be-45b9-816b-e52414a4f135,"2024-08-14 06:43:57.576710","2024-08-14 06:43:58.000000",2,c51bb380-b696-4c6d-8491-729068903c2b,51e46233-5a18-4a26-92e9-fc5b51a946b9,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",37062b34-7ca9-48d3-84e4-3704c47b169d
e7e2babf-9703-45e5-8779-a18e0b68c0f1,"2022-07-13 14:14:24.960315","2023-03-28 12:31:22.424965",2,9e46fdd4-205a-4776-8f04-cb544c3adfd6,bec821ba-6350-43bb-a941-894e4d5b3619,other,"Please describe the aspect that you wish to share.",492f6d78-7557-4c4b-bc60-ad1954481d56
e829447a-0dc2-4386-be52-ced0b5f01c3f,"2023-12-05 15:18:35.352553","2023-12-05 15:18:35.000000",2,620bc7f2-aa0f-430b-8402-5919d2a2df1a,72e878d4-2eb8-4b77-88a5-945b064f89e2,"stakeholder persona","Please describe the stakeholder persona that is relevant.",d4cf8904-b8d0-41f9-bd4b-33e6ba59d831
e8895b2e-7428-4d64-98da-be641c1fec83,"2024-08-14 06:39:23.846458","2024-08-14 06:39:24.000000",2,6adda286-e057-49f8-b879-1239d90408b4,6ea451fb-f4a7-471a-ba50-0023105e8a11,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",11c2dc49-e1e7-4678-83dc-3851948b6e5a
e8b0fb87-102d-480c-94c3-beb900ad6302,"2024-07-05 14:09:52.009072","2024-07-05 14:09:53.000000",2,e46abace-fe5f-4a54-b76d-80969b3e2748,1c4670a3-4d35-44a8-b973-7c9358e8b30a,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",4862cefc-cdba-443b-a525-50bb68665d08
e8cb8cf5-b734-42a4-899f-a12226b54fb3,"2024-07-19 12:27:23.294290","2024-07-19 12:27:24.000000",2,1ffe3a9c-f5fc-4546-ac36-dfadb5d9991e,1306ddcf-f3d2-469b-9756-9a4143107136,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",2a282aa9-201c-430c-bc21-c2650df70f29
e8e2fdf0-adaa-4537-a54f-58d20fb8f186,"2024-08-14 06:47:08.836129","2024-08-14 06:47:09.000000",2,4708698f-0e91-4600-8693-163a7e03b834,2774ab32-1343-4304-8ba2-5ab624556e1a,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",86cc9543-6d37-47a0-a724-8238ff3b0393
e938b101-9e22-4e65-9517-3b15cce223e9,"2022-07-13 13:17:47.044395","2023-03-28 12:31:20.372999",2,a0d7ffcc-80e8-49f2-9c4d-80e09e027540,35c37f2e-a47b-4f96-b8bf-c1a7af0f28ac,knowledge,"Please describe the knowledge that is relevant.",91880112-d85f-4566-805b-11dbfb7cfc01
e9434cf2-5e79-4f8b-b0e1-76e501b37ec9,"2023-05-23 21:04:26.433583","2023-05-23 21:04:26.000000",2,c441d35f-8d3d-4a63-b18a-5ca60bbc2266,e247cba8-6beb-4da8-bfda-b9ca04de51ab,idea,"Please describe the idea that is relevant.",007ffd58-50a1-4cbe-a45d-1b531b8a502c
e952546f-71ef-4b91-8c47-7844d3bdb047,"2023-08-24 19:19:51.253074","2023-08-24 19:19:51.000000",2,b848e101-c138-4641-b84d-588d67b98e1d,cdf11381-7cdc-42dd-a9a3-e87d394fcf0f,"Innovation pack from client - release 06-04-2023 card template","## How do I get started?

The easiest way to get started with Alkemio is to see it in action! For that there are a couple of options:

*   [**Demo Environment**](https://demo.alkem.io/) - a non-production environment illustrating how multiple organizations / users can host Challenges on a single hub, allowing the community to be shared across all Challenges and users to find Challenges that they want to contribute to.

    *   If you are interested in having your own Challenges Space on the demo environment to try it out please reach out via <community@alkem.io>!.

*   [**Try it out locally**](https://www.github.com/alkem-io/demo) - create your own local Alkemio instance and populate it with sample data. Recommended for the more hands on :)
",656c2ebb-ab75-4558-a14e-d8ef845d8715
e9a8250d-b4aa-4102-b7b3-5be585bb38d2,"2024-06-03 09:07:39.322645","2024-06-03 09:07:40.000000",2,07880701-7940-43d0-bfe8-2f6ac4e84054,bd956733-80c7-478d-b87b-814dc8bf0a05,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",732d32bb-96e9-44ad-8ea6-637046874487
e9c13e18-90b0-44ac-a15c-663638876a9a,"2023-03-28 14:02:04.985869","2023-03-28 14:02:05.000000",2,d3acc455-88f2-4c69-8639-6a87c4fa75d9,332a0d22-fb68-4986-b511-2b779734dc95,release-28-03-23-hub,"release-28-03-23-hub
",ac8bbd02-dd56-486e-a387-703ae9b239f7
e9dc4d0d-209b-4bc1-bfb0-bef41afcec33,"2023-08-23 08:52:11.368011","2023-08-23 08:52:11.000000",2,6fcad601-2e7b-4518-b49d-87efed03a866,296e6429-4a6d-4357-b107-f8415ae8aa9c,other,"Please describe the post that you wish to share.",f7cb02ad-ffab-4cf6-a24e-327a00c1897d
ea92c302-5b5d-44a7-b10d-7bdd659bc629,"2024-08-28 11:33:01.294146","2024-08-28 11:33:01.000000",2,3381de1a-9555-4366-ab7a-0da6c34c876f,e8361702-780c-4fdb-a842-63adf8d64f5d,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",e3d24050-2f75-46c5-9e38-ef2fcded9362
eb1e13de-8246-4c98-ab89-2148ff228fa2,"2023-04-06 13:34:31.836948","2023-04-06 13:34:32.000000",2,b51185b6-0583-4ffc-a0a6-dc61f246ec42,c8f86d59-1b53-44ae-ab24-ef0ac5705aea,knowledge,"Please describe the knowledge that is relevant.",88f9fac5-412f-4d42-8a75-17e0ba6a6d18
eb835755-a889-4d82-9f4e-e0a4311ba070,"2024-07-05 08:32:00.177901","2024-07-05 08:32:01.000000",2,0f1bfb1e-506f-4f66-95b4-76d363f020a2,730a37ed-68e3-4f1a-bea7-1cf5d360930c,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",b7daa9da-eae0-44c1-bbf2-6ed34874c4f2
eb8cf17c-8d24-48b0-9449-e55b6ea288f2,"2024-03-11 09:44:11.924524","2024-03-11 09:44:13.000000",2,e381dcad-0b33-4b2e-84eb-ba0b59e9c41a,35a6fdb8-b1c3-49a6-80f8-0ac4aead6a8e,"stakeholder persona","Please describe the stakeholder persona that is relevant.",7aa97a31-a790-4617-bc82-12f3323278c1
ebadc526-306c-4fcd-8e72-d73ce86243aa,"2023-06-27 12:15:59.923529","2023-06-27 12:16:00.000000",2,5f4a4f09-9394-410f-939f-9b22543daffd,41c9170f-fdb7-4167-b62a-33feee5a1e9a,knowledge,"Please describe the knowledge that is relevant.",136d5b52-38c8-43a9-b0d0-a33e90961601
ebe5f6ef-7447-4ab2-99b5-615c5ca5be5a,"2023-07-27 15:25:03.791465","2023-07-27 15:25:04.000000",2,1c62f675-e515-4252-9d68-949294b28232,ea8328de-3cbf-4246-a829-1b952e9cb6ed,"related initiative","Please describe the related initiative that is relevant.",57903930-bbfa-4460-b6c6-cafae7d7f978
ec56cce5-b72d-4fb1-8829-4528f16d0488,"2023-01-12 17:49:36.497059","2023-03-28 12:31:17.290687",2,80269be4-e973-4122-bab4-591e8e5e6c4a,174f4380-d8ce-45c5-8208-9c411c88b8a5,"stakeholder persona","Please describe the stakeholder persona that is relevant.",534043e7-cdbe-4e8d-a740-e851810e8d6d
ec77bdaf-446b-4287-8801-400c66f7dbc5,"2022-12-08 11:53:09.079537","2023-03-28 12:31:18.641958",2,a2fc0e91-0905-46f3-99a1-593e9a1949bc,0d321f91-1cad-4d4c-b94c-0f2fe86c41d3,idea,"Please describe the idea that is relevant.",f317885d-c511-44db-a925-5f7ad5be84f3
ecb37c36-a7f8-4ea0-a042-bc8e344b96a5,"2023-09-01 08:51:41.542339","2023-09-01 08:51:41.000000",2,724a4599-469c-4387-9683-40d336ba58c4,63ff7a38-dd38-4cc3-bd82-7bf2577296bf,"related initiative","Please describe the related initiative that is relevant.",ecc32c1f-033a-4f8b-bb4f-7ea09383c968
eccfbf32-db05-48a5-b495-d92a9d87c753,"2024-07-05 13:59:48.813102","2024-07-05 13:59:50.000000",2,99ebe3af-65ea-4bf4-b1d4-9a4ad98a299f,f0d4d20f-d9f6-487e-b2b0-16a0c8215036,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",abd9506e-f0e7-40fd-b0ad-f81f71653944
ed3794e1-187b-4928-b712-5c77890dd132,"2024-06-28 14:11:52.689625","2024-06-28 14:11:52.000000",2,319e7b47-e4cd-47ae-9358-600b78acb6d4,f03ddb8a-be15-4226-a5c4-fc5abc149bb6,3123,"231
",570e91da-70f3-4586-8e26-b01c3ba1ee67
ed387581-e6e2-459b-bc46-b161976f9b6d,"2023-08-16 12:03:44.941859","2023-08-16 12:03:45.000000",2,4844fe79-7a6e-45e7-9d12-257e9b511218,c8959821-12fe-4d0f-8802-1b15c32fad75,"related initiative","Please describe the related initiative that is relevant.",4b2e40f0-da7d-4519-b9f1-8e92a1e88090
edb8395f-f40e-43ab-bf62-27383d2608a6,"2024-07-11 15:15:07.694313","2024-07-11 15:15:08.000000",2,657de012-49a5-4380-a301-465bcb756c3c,d9c2bf66-2ad6-42c0-adee-a8f68a03bddb,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",ac7699ad-5d9c-41b5-a934-96477997ffd4
edee89a5-e8d0-4ebe-bcef-9b2f8410e174,"2023-10-11 11:06:16.537246","2023-10-11 11:06:16.000000",2,c94f82ec-b6eb-4e6a-97b6-a5c71f6dc1ff,5897cb80-7b14-4aba-8e25-83edda83aaec,"related initiative","Please describe the related initiative that is relevant.",b857b170-d248-49cb-b33a-e22e617d323c
ee806eaa-f1e7-40ad-a2a5-fa966c26784b,"2024-04-08 10:16:25.110197","2024-04-08 10:16:25.000000",2,5963712e-29a1-4f9c-8845-cb9d0494975c,e42b6ec6-d998-41b9-9859-0993869ba4c2,idea,"Please describe the idea that is relevant.",c1c22618-4eb8-4a6f-8dba-1b99121735ec
eeb55883-6121-482c-971f-a210fe5329ec,"2023-09-28 08:55:24.568591","2023-09-28 08:55:24.000000",2,ae268252-04ff-4c23-9c20-679f1cae316d,f2f36a05-35bc-4a20-b1d0-bd010f7fbff2,"Release-06-04-2023 card template","[![Alkemio Logo](https://camo.githubusercontent.com/27b3fe0f4c5ae7cbcbc1e9aac0f1254c72117b4440a2b677a295fcdebd4ab9ee/68747470733a2f2f616c6b656d696f2e666f756e646174696f6e2f75706c6f6164732f6c6f676f732f616c6b656d696f2d6c6f676f2e737667)](https://alkemio.foundation/)

*Empowering society. The platform to succeed in working on challenges, together.*

Alkemio is an open source, open innovation platform. It puts the Challenges central.

<br>

## Why Alkemio?

Alkemio is about enabling open innovation, across all aspects of society. Connecting. Aligning. Sharing.

Creating an open innovation platform is a pragmatic offering in the context of the wider vision: *"Enabling society to collaborate. Building a better future, together."*

The core concept is a **Challenge**, creating a **shared understanding** of where we are now so that we can start making progress **towards** a new reality. But making progress in a hyper connected society is simply hard: there are typically multiple stakeholders that need to be involved. Hence out belief that a lot more innovation is needed in how we collaborate.
",6789d764-a14d-45c0-affd-d9a2876c8ea0
eec13e92-a90c-4d79-8492-604675c45607,"2022-10-05 12:35:25.660290","2023-03-28 12:31:19.605384",2,335bce6c-8fb4-49da-a95c-265759ba324b,532dff2f-394c-4819-8245-695d37621956,idea,"Please describe the idea that is relevant.",60fe8db4-33f3-4432-a597-ea628c34dd1b
eef506ab-e649-436c-ac25-5c6e486cb9a2,"2023-10-10 13:03:30.873207","2023-10-10 13:03:31.000000",2,ca12d067-f28b-4fb0-bac5-d3e99e90ba1f,d348986b-197b-40e7-ac0f-9b6df3d9d5ec,idea,"Please describe the idea that is relevant.",fae39a83-6ad2-4fc8-9d29-5d1b79cb30d5
ef01ceb1-02f6-4bda-97aa-83d5663cbcdc,"2023-05-10 08:13:40.527868","2023-05-10 08:13:40.000000",2,1ea0bd8b-bbbf-4d94-970a-952c0901166f,d26c0f4f-f0d5-4742-adff-ab527c24b60c,"card template ipfs","<https://acc.alkem.io/ipfs/QmWbYRAnavxhjgXaBVhDGj7ZkwymHm2kV6SuZxsrqeQQQJ>

![](https://acc.alkem.io/ipfs/QmWbYRAnavxhjgXaBVhDGj7ZkwymHm2kV6SuZxsrqeQQQJ)
",23fde91b-c597-494c-9ec2-ec3fef7d88da
ef496f2c-e994-4117-a044-04cefc0a9083,"2024-01-30 14:54:07.869104","2024-01-30 14:54:08.000000",2,5def987f-5f3a-41e0-99d6-1a5379605023,aa788631-666d-4f83-9e8f-d1cc23c26381,other,"Please describe the post that you wish to share.",4340f7bb-9c7e-4018-a8ef-9034ab9542a8
efd71afd-52bf-406b-ab34-de30339dd95f,"2023-11-30 16:01:46.475524","2023-11-30 16:01:46.000000",2,5165a075-7000-4a04-afd2-cdc01d278ccc,37b8a6fb-af1a-491b-9150-e5d87aac651f,"related initiative","Please describe the related initiative that is relevant.",180146e5-49b6-47ff-97a8-04a4b75b528f
f0daece0-682d-48ac-9926-360fa0c27a9f,"2024-08-14 08:13:22.864781","2024-08-14 08:13:23.000000",2,4f02042a-6b15-44cd-b981-e22a474305be,8a797d6e-e652-4749-9607-fab07aa7cb12,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",7ade619f-dc0e-472c-b692-0d5cc1b176a0
f0ee54b2-95b3-4783-b801-8aed796d22e1,"2024-07-01 10:46:26.723877","2024-07-01 10:46:27.000000",2,942d6fd8-476b-4b7d-99e5-a6e528d599b0,b15eab0a-d890-4f6d-bc13-81f2f8961bf8,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",b5353b4c-62ac-4f83-9fd1-64e25917e17e
f0fce8f5-10d2-4eb0-adf2-2d91456dddd1,"2024-08-19 07:26:05.670387","2024-08-19 07:26:06.000000",2,08def625-257c-4162-b46f-b434f3626c23,16ee3a62-f4bc-4281-ba19-37f5dcf8051c,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",bc6fb1ee-3f01-49f3-b330-5e2b0073071d
f192ea59-ad9f-43fc-ac0d-888082043dd2,"2023-08-22 09:49:25.561819","2023-08-22 09:49:26.000000",2,04df4dee-026f-46b7-85cb-208ad4ca971a,f700d635-d323-4b35-b081-ad1c9d25ac74,knowledge,"Please describe the knowledge that is relevant.",d0016c00-2871-479c-982a-f2422dd9cb2d
f29954ec-c9f1-4d71-b341-c99af1450530,"2023-05-11 11:38:29.957108","2023-05-11 11:38:30.000000",2,7e49c130-bc4b-425e-8655-24f1f9a4772e,e685ff5d-89a9-43d8-b583-e18116572f01,other,"Please describe the post that you wish to share.",866676fb-6712-4b76-a2c7-e21b5f34eecc
f2a4ead8-89f0-47f6-abe8-80fb569110e5,"2024-07-05 08:31:14.527156","2024-07-05 08:31:15.000000",2,80bae371-c154-4193-9ab2-f6fbc0e12d35,5312a9c6-50e9-4cfe-bcdb-33f6360408df,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",03d489db-91b8-451f-874d-d0be89efb899
f2a4fd00-89fd-4488-a520-f3e3be03aa62,"2023-12-18 12:59:06.438293","2023-12-18 12:59:07.000000",2,ece3363f-cb4f-42e0-aaf0-5e99b9df8d5b,c3011a19-4e9c-4685-8f05-018d8c690456,knowledge,"Please describe the knowledge that is relevant.",6dd7d637-fd7f-4ab2-8051-753b7172b78f
f2b2fc0d-0155-4e57-bab8-939b06a36e4d,"2023-05-31 14:58:05.700264","2023-05-31 14:58:05.000000",2,53ba2a91-ad8d-4671-a229-67a695b30929,b6525086-3075-4cbc-9885-422928873e2a,other,"Please describe the post that you wish to share.",a9006899-2d5e-4525-8e38-4106a107efc8
f30c0869-43d9-475a-9165-839a87705819,"2024-05-28 08:51:31.694918","2024-05-28 08:51:32.000000",2,8396e327-1ba4-47a3-8c70-e4fdba62296a,d3a5d830-946e-4bb1-a63a-9ebee918f017,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",b4eed7cf-fbe1-4a07-aeb6-998e84a24a02
f3215b71-c476-4f04-9ed7-5c802a845df4,"2022-11-07 08:47:20.381356","2023-03-28 12:31:20.045174",2,01876914-8685-48f7-bde0-51b625fc80b5,96af66c1-b2c9-4155-8c67-d80d443f5d4d,other,"Please describe the aspect that you wish to share.",0b1ad275-4415-4210-8b98-9dacfa72f3b9
f33616e4-dd55-40b8-9b1d-fd0e7bf132d0,"2023-09-20 11:04:50.482896","2023-09-20 11:04:50.000000",2,1b919a1c-b8ab-4ab4-95c9-22487731bae6,eacacd85-04ad-40c6-a06c-4ac2a41b1640,"Release-06-04-2023 card template","[![Alkemio Logo](https://camo.githubusercontent.com/27b3fe0f4c5ae7cbcbc1e9aac0f1254c72117b4440a2b677a295fcdebd4ab9ee/68747470733a2f2f616c6b656d696f2e666f756e646174696f6e2f75706c6f6164732f6c6f676f732f616c6b656d696f2d6c6f676f2e737667)](https://alkemio.foundation/)

*Empowering society. The platform to succeed in working on challenges, together.*

Alkemio is an open source, open innovation platform. It puts the Challenges central.

<br>

## Why Alkemio?

Alkemio is about enabling open innovation, across all aspects of society. Connecting. Aligning. Sharing.

Creating an open innovation platform is a pragmatic offering in the context of the wider vision: *"Enabling society to collaborate. Building a better future, together."*

The core concept is a **Challenge**, creating a **shared understanding** of where we are now so that we can start making progress **towards** a new reality. But making progress in a hyper connected society is simply hard: there are typically multiple stakeholders that need to be involved. Hence out belief that a lot more innovation is needed in how we collaborate.
",1cb7ab9d-781f-4fbb-ab41-b27a95789f9f
f3655590-5dd3-4046-9142-d8275a0d35a3,"2024-06-05 10:23:26.426441","2024-06-05 10:23:27.000000",2,fd7d79c6-b064-4fa6-bf98-fe9832c171b8,2f476cf9-6d47-4a3b-bc5f-09b9f18ab19c,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",dbb802a3-2628-4f9f-a40c-044520140546
f4480835-699a-4a16-b8ba-253e5392ef74,"2023-01-12 17:49:11.846171","2023-03-28 12:31:24.035982",2,0c549a1e-7fbc-4a7f-95f5-7fd8e4262cce,f7794f4a-00f9-4751-9279-93145f363cdd,"stakeholder persona","Please describe the stakeholder persona that is relevant.",5546732c-c94c-40c0-aa22-264eb9624784
f4969b02-97f7-4b3c-a5c3-51ee07c8516e,"2023-03-28 13:06:00.046705","2023-03-28 13:06:00.000000",2,d3acc455-88f2-4c69-8639-6a87c4fa75d9,1b46ed90-c1df-4cc9-b8bf-4ec4ca50105c,"related initiative","Please describe the related initiative that is relevant.",3990aa92-0141-421e-8d12-07c4a71bcb65
f4abb6cf-6954-4a8b-8349-911a43c1b716,"2024-06-04 06:46:14.820220","2024-06-04 06:46:15.000000",2,283151cd-4aa3-46ce-80da-425b56d8f406,2e868ff4-e316-4c54-a233-55b71d5cb18b,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",78e27bd8-be6c-4a45-b7d8-24a6860c37f1
f4f74acd-dea2-459a-a57f-7935d1ceaef2,"2022-12-13 15:09:01.081065","2023-03-28 12:31:18.304573",2,e5fecb3e-3776-462f-802c-69279dabc933,cfc0003c-514a-4bca-8a1d-7092790c8453,"related initiative","Please describe the related initiative that is relevant.",5fc31454-acb9-44f1-8739-a8e34179f0b5
f5010c8d-4250-498e-b3a0-8bfab31857e5,"2024-08-27 14:41:24.360222","2024-08-27 14:41:24.000000",2,096a5943-346d-4bba-a9c7-ccff497c2ef3,68e858c3-2901-4128-b0b5-049eaa9365c6,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",494f99ca-47dd-4932-969d-b340400682a6
f5290db0-938c-4d55-ace6-fd67bf03facb,"2024-06-18 11:03:46.643024","2024-06-18 11:03:47.000000",2,f4041f93-b44a-40cd-a31b-95e6ab9ae3bf,258fb4f3-deba-4f94-9f95-e525dc2fda4e,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",4a338f1a-0f84-4a73-84ce-0efeeab5754e
f576b871-d4a0-4a72-bc7a-04d1749cceb0,"2022-07-13 13:17:47.592081","2023-03-28 12:31:18.506075",2,a0d7ffcc-80e8-49f2-9c4d-80e09e027540,d18fac0d-7e6c-437d-aa6e-8b5b15815526,idea,"Please describe the idea that is relevant.",1c152b6e-4d7f-4405-8fc2-4f1428f803ff
f5cb10ca-2d5d-4501-9c47-c3bf42df8c7f,"2024-02-12 09:18:38.998386","2024-02-12 09:18:39.000000",2,205ec68c-decc-4dc2-9bbc-9443273bdc84,90d547af-fed0-4065-bf84-0bdd49b171b9,other,"Please describe the post that you wish to share.",dca297b2-85c3-4b9d-bc70-b9a5864eb8e9
f6291879-2955-44d8-af6c-1f162d24bbe2,"2024-06-28 12:04:11.010575","2024-06-28 12:04:11.000000",2,8b64c44e-b24c-47de-a32e-072e948dde5b,d098fecc-ea6a-4d48-b96b-5024707b7399,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",c23980b7-9532-450d-8094-704d1b46830e
f69f0fe5-f94a-4f19-87ae-2d097cb67837,"2023-09-01 08:52:07.900553","2023-09-01 08:52:08.000000",2,fa60b700-644b-47d4-b6be-884c054a5389,d3f08909-19b8-466f-9f4b-99805313f713,"related initiative","Please describe the related initiative that is relevant.",d82d4736-eba3-4f5c-8a36-4c2a89fb7c99
f78e533f-29d4-452c-b09f-4b98c22d126d,"2023-09-20 09:31:53.388396","2023-09-20 09:31:53.000000",2,1b919a1c-b8ab-4ab4-95c9-22487731bae6,22f22c48-e59c-4e6b-8cf8-d01ebd9da36b,knowledge,"Please describe the knowledge that is relevant.",14ad02ec-ab7f-45a6-8c86-9507ff804dbe
